Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:TOPDOWN.BR_MISPREDICT_SLOTS	Hardware Event Count:DECODE.LCP	Hardware Event Count:DSB2MITE_SWITCHES.PENALTY_CYCLES	Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT:cmask=1	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE	Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT:cmask=1	Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE	Hardware Event Count:ICACHE_DATA.STALLS	Hardware Event Count:ARITH.DIVIDER_ACTIVE	Hardware Event Count:ARITH.DIV_ACTIVE	Hardware Event Count:ICACHE_TAG.STALLS	Hardware Event Count:IDQ.MS_CYCLES_ANY	Hardware Event Count:L1D_PEND_MISS.FB_FULL	Hardware Event Count:L1D_PEND_MISS.L2_STALLS	Hardware Event Count:ASSISTS.ANY	Hardware Event Count:BR_INST_RETIRED.ALL_BRANCHES	Hardware Event Count:L1D_PEND_MISS.PENDING	Hardware Event Count:L2_RQSTS.ALL_RFO	Hardware Event Count:L2_RQSTS.RFO_HIT	Hardware Event Count:LD_BLOCKS.NO_SR	Hardware Event Count:BR_INST_RETIRED.NEAR_CALL	Hardware Event Count:BR_MISP_RETIRED.ALL_BRANCHES	Hardware Event Count:LD_BLOCKS.STORE_FORWARD	Hardware Event Count:MEMORY_ACTIVITY.CYCLES_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:CPU_CLK_UNHALTED.C02	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS	Hardware Event Count:CYCLE_ACTIVITY.CYCLES_MEM_ANY	Hardware Event Count:CYCLE_ACTIVITY.STALLS_TOTAL	Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES	Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.2_3_PORTS_UTIL	Hardware Event Count:MEM_LOAD_COMPLETED.L1_MISS_ANY	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_FWD	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_NO_FWD	Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES	Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_STORE_RETIRED.L2_HIT	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4	Hardware Event Count:FP_ARITH_DISPATCHED.PORT_0	Hardware Event Count:FP_ARITH_DISPATCHED.PORT_1	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO	Hardware Event Count:XQ.FULL_CYCLES	Hardware Event Count:IDQ.DSB_CYCLES_ANY	Hardware Event Count:FP_ARITH_DISPATCHED.PORT_5	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:IDQ.DSB_CYCLES_OK	Hardware Event Count:IDQ.DSB_UOPS	Hardware Event Count:IDQ.MITE_CYCLES_ANY	Hardware Event Count:IDQ.MITE_CYCLES_OK	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:INST_DECODED.DECODERS:cmask=1	Hardware Event Count:INST_DECODED.DECODERS:cmask=2	Hardware Event Count:ITLB_MISSES.WALK_ACTIVE	Hardware Event Count:ITLB_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.4_FLOPS	Hardware Event Count:ITLB_MISSES.WALK_COMPLETED_4K	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_CODE_RD	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_1G	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_4K	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_1G	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_4K	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.VECTOR	Hardware Event Count:FRONTEND_RETIRED.DSB_MISS	Hardware Event Count:FRONTEND_RETIRED.L2_MISS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:FRONTEND_RETIRED.MS_FLOWS	Hardware Event Count:FRONTEND_RETIRED.STLB_MISS	Hardware Event Count:FRONTEND_RETIRED.UNKNOWN_BRANCH	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:IDQ_BUBBLES.CYCLES_0_UOPS_DELIV.CORE	Hardware Event Count:INST_RETIRED.NOP	Hardware Event Count:INST_RETIRED.REP_ITERATION	Hardware Event Count:INT_MISC.CLEARS_COUNT	Hardware Event Count:INT_MISC.CLEAR_RESTEER_CYCLES	Hardware Event Count:INT_MISC.UNKNOWN_BRANCH_CYCLES	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:MACHINE_CLEARS.COUNT	Hardware Event Count:MACHINE_CLEARS.MEMORY_ORDERING	Hardware Event Count:RESOURCE_STALLS.SCOREBOARD	Hardware Event Count:RS.EMPTY_RESOURCE	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:UOPS_EXECUTED.CYCLES_GE_3	Hardware Event Count:UOPS_ISSUED.ANY	Hardware Event Count:UOPS_RETIRED.HEAVY	Hardware Event Count:UOPS_RETIRED.MS	Hardware Event Count:UOPS_RETIRED.MS:cmask=1	Hardware Event Count:UOPS_RETIRED.MS:cmask=1:e=yes	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:FRONTEND_RETIRED.ANY_DSB_MISS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_2_BUBBLES_GE_1	Hardware Event Count:LSD.CYCLES_ACTIVE	Hardware Event Count:LSD.CYCLES_OK	Hardware Event Count:LSD.UOPS	Hardware Event Count:ARITH.FPDIV_ACTIVE	Hardware Event Count:ASSISTS.SSE_AVX_MIX	Hardware Event Count:CPU_CLK_UNHALTED.C01	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE_INST	Hardware Event Count:MISC2_RETIRED.LFENCE	Hardware Event Count:UOPS_DISPATCHED.PORT_0	Hardware Event Count:UOPS_DISPATCHED.PORT_1	Hardware Event Count:UOPS_DISPATCHED.PORT_2_3_10	Hardware Event Count:UOPS_DISPATCHED.PORT_4_9	Hardware Event Count:UOPS_DISPATCHED.PORT_5_11	Hardware Event Count:UOPS_DISPATCHED.PORT_6	Hardware Event Count:UOPS_DISPATCHED.PORT_7_8	Hardware Event Count:UOPS_EXECUTED.THREAD	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:ASSISTS.FP	Hardware Event Count:ASSISTS.PAGE_FAULT	Hardware Event Count:INST_RETIRED.MACRO_FUSED	Hardware Event Count:INT_VEC_RETIRED.ADD_128	Hardware Event Count:INT_VEC_RETIRED.ADD_256	Hardware Event Count:INT_VEC_RETIRED.MUL_256	Hardware Event Count:INT_VEC_RETIRED.SHUFFLES	Hardware Event Count:INT_VEC_RETIRED.VNNI_128	Hardware Event Count:INT_VEC_RETIRED.VNNI_256	Hardware Event Count:MEM_UOP_RETIRED.ANY	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN_FE_BOUND.BRANCH_DETECT	Hardware Event Count:TOPDOWN_FE_BOUND.BRANCH_RESTEER	Hardware Event Count:TOPDOWN_FE_BOUND.CISC	Hardware Event Count:TOPDOWN_FE_BOUND.DECODE	Hardware Event Count:TOPDOWN_FE_BOUND.FRONTEND_LATENCY	Hardware Event Count:TOPDOWN_FE_BOUND.ICACHE	Hardware Event Count:TOPDOWN_FE_BOUND.ITLB	Hardware Event Count:TOPDOWN_FE_BOUND.OTHER	Hardware Event Count:TOPDOWN_FE_BOUND.PREDECODE	Hardware Event Count:TOPDOWN_BAD_SPECULATION.FASTNUKE	Hardware Event Count:TOPDOWN_BAD_SPECULATION.MISPREDICT	Hardware Event Count:TOPDOWN_BAD_SPECULATION.NUKE	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.WCB_FULL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:SERIALIZATION.C01_MS_SCB	Hardware Event Count:SERIALIZATION.NON_C01_MS_SCB	Hardware Event Count:TOPDOWN_BE_BOUND.ALLOC_RESTRICTIONS	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_BE_BOUND.SERIALIZATION	Hardware Event Count:MEM_UOPS_RETIRED.ALL	Hardware Event Count:MEM_UOPS_RETIRED.ALL_LOADS	Hardware Event Count:MEM_UOPS_RETIRED.ALL_STORES	Hardware Event Count:UOPS_RETIRED.FPDIV	Hardware Event Count:UOPS_RETIRED.IDIV	Module	Function (Full)	Source File	Start Address
PyEval_EvalFrameDefault	1249304000	780815000	548164000	1650000495	0	118803564	13200396	1051710000	8250002475	49501485	9900297	3300099	99001782	0	0	6600099	0	0	0	0	136803042	231000693	0	0	0	18101179	0	0	165000495	132000396	165000495	0	642000963	0	165000495	165000495	0	495001485	33000099	0	0	0	0	0	330000495	0	0	0	0	198000297	0	3300231	99000297	6600099	0	0	0	0	0	0	66000198	0	0	198000594	0	0	198000297	0	0	264000396	726001089	66000099	132000198	0	0	0	0	9900297	0	0	0	0	198000594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924002772	231000693	0	0	0	115502079	0	0	0	0	3300099	0	660000198	0	66000099	1339202268	0	0	0	0	660000990	0	0	0	0	0	0	0	0	0	0	0	66000099	132000198	198000297	396000594	132000198	0	330000495	1056001584	0	0	0	132000198	0	0	0	0	0	0	594001782	3200048	0	0	3200048	16000048	24000072	16000048	0	0	0	32000096	40000120	8000024	0	0	0	0	16000048	0	8000024	0	1440216	640096	0	0	0	0	8000024	11200168	6400096	3200048	0	0	python313.dll	PyEval_EvalFrameDefault	[Unknown]	0x18003f450
func@0x180014660	1147320000	1000718000	717075000	3300000990	0	6600198	0	841368000	5940001782	0	0	0	0	0	0	0	0	0	0	0	357607542	0	0	0	0	3300231	21200417	0	0	0	0	0	748001122	0	33000099	66000198	0	330000990	99000297	0	0	0	0	66000099	132000198	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	132000198	1518002277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1254003762	99000297	0	0	49500891	82501485	0	99000297	0	0	0	0	660000198	330000099	462000693	4225609924	198000297	0	0	0	1188001782	0	0	0	66000099	132000198	0	0	0	0	0	0	264000396	132000198	330000495	198000297	264000396	264000396	594000891	2178003267	0	0	0	132000198	0	0	0	0	0	0	297000891	1600024	0	0	0	0	112000336	176000528	0	0	0	96000288	0	0	8000024	8000024	0	0	408001224	0	0	0	0	0	0	0	0	0	0	80001200	35200528	48000720	0	0	_partitioner.cp313-win_amd64.pyd	func@0x180014660	[Unknown]	0x180014660
func@0x180084380	873238000	168911000	133854000	0	0	0	0	105171000	330000099	0	0	0	0	0	0	0	0	0	0	0	293606582	0	0	0	0	9900693	0	0	0	0	0	0	132000198	0	231000693	132000396	0	33000099	66000198	0	0	0	0	0	0	0	0	0	0	0	0	0	264000792	0	0	0	0	0	0	0	0	0	0	33000099	0	0	66000099	0	0	0	198000297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	132000198	729201137	0	0	0	0	132000198	0	0	198000297	66000099	660000990	0	0	0	0	0	0	0	0	264000396	66000099	66000099	132000198	66000099	1452002178	0	0	0	66000099	0	0	0	0	0	0	561001683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800120	1120168	0	0	0	0	0	1600024	1600024	4800072	0	0	python313.dll	func@0x180084380	[Unknown]	0x180084380
func@0x180010f8f	710701000	309139000	299578000	0	0	13200396	0	210342000	1320000396	0	0	0	0	0	0	0	66000099	0	0	0	92001974	0	0	0	0	3300231	1600024	0	33000099	33000099	33000099	0	392000588	0	66000198	33000099	3300231	99000297	0	6600198	0	0	0	0	66000099	0	0	0	0	132000198	66000099	0	198000594	6600099	6600099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297000891	0	0	0	0	0	0	0	0	0	3300099	0	1320000396	330000099	198000297	1137602808	0	0	0	0	1320001980	0	0	0	0	0	0	0	0	0	0	0	132000198	198000297	528000792	264000396	66000099	132000198	66000099	528000792	0	0	0	66000099	0	0	0	0	0	0	330000990	1600024	0	0	1600024	48000144	16000048	64000192	0	0	8000024	24000072	0	0	8000024	0	0	16000048	8000024	0	8000024	0	12001800	0	0	1600024	8000024	0	16000048	56000840	51200768	9600144	0	0	_criterion.cp313-win_amd64.pyd	func@0x180010f8f	[Unknown]	0x180010f8f
func@0x18000eb60	554538000	143415000	105171000	0	0	0	0	210342000	660000198	0	0	0	0	0	0	0	0	0	0	0	30800561	33000099	0	0	0	0	0	0	0	0	0	0	262000393	0	66000198	0	0	0	0	3300099	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462001386	66000198	0	0	0	0	0	0	0	0	0	0	0	0	0	725601974	0	0	0	16000024	792001188	0	0	0	0	66000099	0	0	0	0	0	0	0	66000099	198000297	66000099	66000099	0	0	396000594	0	0	0	0	0	0	0	0	0	0	396001188	1600024	0	1600024	3200048	32000096	8000024	0	0	0	0	8000024	0	0	0	0	0	0	32000096	0	0	0	4160624	1760264	0	0	0	32000096	0	36800552	25600384	6400096	0	0	_partitioner.cp313-win_amd64.pyd	func@0x18000eb60	[Unknown]	0x18000eb60
func@0x18002a2c0	356944000	156163000	165724000	0	0	33000990	3300099	315513000	1980000594	6600198	0	6600198	0	0	0	13200198	0	0	0	0	56001236	99000297	0	0	0	0	0	0	0	0	0	0	82000123	0	66000198	33000099	0	66000198	0	0	0	0	0	66000099	0	0	0	0	0	132000198	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264000396	66000099	0	0	0	0	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297000891	33000099	0	0	0	0	0	0	0	0	3300099	0	0	0	66000099	811201476	66000099	0	0	0	264000396	0	0	0	0	0	0	0	0	0	0	0	66000099	132000198	0	132000198	66000099	0	132000198	132000198	0	0	0	66000099	0	0	0	0	0	0	99000297	1600024	0	0	0	0	0	8000024	8000024	0	0	8000024	0	8000024	0	0	0	0	0	0	8000024	0	960144	0	0	0	0	0	0	3200048	6400096	1600024	0	0	python313.dll	func@0x18002a2c0	[Unknown]	0x18002a2c0
func@0x180083be4	277269000	50992000	38244000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79201782	0	0	0	0	0	0	0	0	0	0	0	132000198	0	33000099	33000099	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	264000396	0	0	0	0	132000198	0	0	0	66000099	66000099	0	0	0	0	0	0	0	0	66000099	0	66000099	66000099	66000099	396000594	0	0	0	66000099	0	0	0	0	0	0	264000792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160024	0	0	0	0	0	0	3200048	0	0	0	0	python313.dll	func@0x180083be4	[Unknown]	0x180083be4
wcsnicmp	203968000	31870000	35057000	0	0	3300099	0	0	990000297	0	0	0	0	0	0	0	0	0	0	0	26400594	0	0	0	0	3300231	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	66000099	0	0	0	0	0	0	0	0	0	6600099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	133600222	0	0	0	0	198000297	0	0	0	0	0	0	0	0	0	0	0	132000198	0	0	0	0	66000099	0	198000297	0	0	0	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ntoskrnl.exe	wcsnicmp	[Unknown]	0x1404fe4f0
func@0x1402acdb0	194407000	130667000	73301000	0	0	0	3300099	210342000	1320000396	29700891	0	3300099	16500297	0	0	13200198	0	0	0	0	13200297	99000297	0	0	0	3300231	0	0	66000198	0	33000099	0	132000198	66000198	0	0	0	99000297	99000297	0	0	0	0	0	66000099	66000198	0	0	0	0	198000297	0	0	0	0	0	0	0	1650693	0	33000099	0	0	66000198	0	0	0	0	0	0	132000198	66000099	66000099	0	0	0	0	3300099	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429001287	33000099	0	0	0	16500297	0	0	0	0	3300099	0	0	0	0	264000396	0	0	0	0	198000297	0	0	0	0	66000099	0	0	0	0	0	0	0	0	66000099	66000099	132000198	132000198	132000198	264000396	0	0	0	0	0	0	0	0	0	0	66000198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ntoskrnl.exe	func@0x1402acdb0	[Unknown]	0x1402acdb0
func@0x18003b060	168911000	92423000	63740000	0	0	3300099	0	315513000	1320000396	0	0	0	0	0	0	0	0	0	0	0	13200297	0	0	0	0	3300231	0	0	0	0	0	0	66000099	0	33000099	0	0	0	66000198	0	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	0	198000297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	0	0	264000396	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	66000099	0	66000099	0	198000297	0	0	0	0	0	0	0	0	0	0	165000495	0	0	0	0	0	0	0	0	0	0	0	0	8000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	python313.dll	func@0x18003b060	[Unknown]	0x18003b060
func@0x180002660	146602000	124293000	76488000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	66000099	0	0	66000099	66000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990000297	0	0	133600222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66000099	0	0	0	0	0	132000198	0	0	0	0	0	0	0	0	0	0	33000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	clipsp.sys	func@0x180002660	[Unknown]	0x180002660
